[00:00:29.720] ສ
[01:25:22.560] あのネットに流れてきてるやつしか知らないから元ネタ
[01:25:33.840] 我が平団を聞け魔の炎を絶やし我らの真の姿を過な人間どもにさらしたものがいる。
[01:25:45.520] 探せ探し出せ。
[01:25:48.239] そして別に
[01:25:49.600] 息の根を止めるのだ。
[01:25:51.280] 別にまだバレてないのね。
[01:25:55.119] ごめん。俺のせいで死んじゃったけど。
[01:25:57.600] あの男の人。
[01:26:04.560] ま、まさかこの城の兵士たちはみんな魔物
[01:26:08.440] だったってこと?それじゃキーファは
[01:26:12.119] 考えるのは後だ。もう一度キーファの
[01:26:14.800] 兄ちゃんに会って話を聞くしかねえよ。
[01:26:18.119] こんなところで捕まってたまるか。なんとか城を出て野ザらしの地へ行こうぜ。
[01:26:29.800] 誰もあの死んだ人には何にも
[01:26:39.239] ガチ放置。
[01:26:41.159] あ、うわあ。ヘルバトラーじゃないすか、あれ。ヘルバトラー。
[01:26:49.159] ヘルバトラーとこれあのドラクエ8の
[01:26:57.840] に大好きヘルバトラ
[01:26:59.400] ヘルバトラ好きやねギ笑い方きし声ギのきしオあそんな強くないなもやっぱフェルバトラーかっこいいなトラー見る
[01:27:18.800] ドラクエ5
[01:27:19.480] で仲間にしたくなっちゃうよな。うん。あ、強いよな。
[01:27:33.320] 強い。
[01:27:36.280] 6なんだっけ?60何?64
[01:27:40.040] とかだったかな。
[01:27:41.440] 結構仲間なんねえんだよな。
[01:27:48.760] 吹き飛べ。
[01:27:51.760] 確かイオナズンとか使えるんで。そうで
[01:27:58.440] ダークジャビ。
[01:28:08.719] ドラゴンクエストヒーローズのさ、ボスにね、ヘルバトラーがあってきてみたいなやつ。
[01:28:17.159] 1
[01:28:17.320] 番レアな。
[01:28:19.440] ああ、モンスターの中で多分
[01:28:21.080] 1番レアなのはグリンとかだよな。
[01:28:25.040] はぐれメタル250/何とか1/25
[01:28:30.119] とかなんかそんなん
[01:28:37.639] はあとありがとな
[01:28:46.159] 1
[01:28:46.360] 番レアな5
[01:28:47.199] 匹って誰なんだろうトラー入ってんのかな
[01:28:50.400] どしたとこれとあ
[01:28:55.080] スライムホマズとかも難しかった記憶あるな。あれもなかなか仲間なんねんだ。
[01:29:01.119] わお。
[01:29:05.159] さあ、元気?真実が見えたのか?見えた。で、
[01:29:16.480] あ、なあ、兄ちゃん。
[01:29:19.239] こいちっちゃ。
[01:29:20.199] あの城一体どうなってんだ?兄ちゃんが殺したってのは
[01:29:27.040] 話せば長くなるんだが早い話が。あの城は魔物の兵士たちに乗っ取られている。俺たちゆる族も
[01:29:38.119] もう自分のことゆる族知らずに
[01:29:40.400] 俺たちゆル族
[01:29:41.199] 旅の途中であの城に寄ったのさ。それが間違いだった。
[01:29:46.480] 理由もなく一族全員が捉えられ狭い牢屋に押し込められたのさ。神の復活を願うゆバール族を滅せ。
[01:29:59.960] なるほどな。
[01:30:01.719] 魔王様の命令だ。
[01:30:03.199] なるほどなかな。確かに確かに確かに。それはあれだよな。オルゴデミーラからしたら邪魔やんな。ゆバール族がな。
[01:30:13.840] だから俺は皆を逃すためあの城で人暴れし
[01:30:18.880] たんだ。
[01:30:21.040] 作戦は成功したんだが誤参った。俺は
[01:30:26.719] アイロスに追われてな。
[01:30:29.800] なかなか手ごいやつでかなり厳しい戦い
[01:30:34.040] になったよう。それ苦に
[01:30:38.080] 奴の末緑色の本がついた松明を
[01:30:40.960] え、何?合流ってやった?
[01:30:42.480] あ、キーファがな。
[01:30:45.520] そっから先はお前らの知る通り。あけに取られてる間に捕まってお見事今はこのざさ。
[01:30:58.760] ああ、全くもう
[01:31:00.920] 1人でかっこつけて捕まってバカみたい。
[01:31:05.119] それでもユバールの守り手なの?
[01:31:07.280] 言うたれ、言うたれ。
[01:31:09.440] だけどあんたは間違いなくバカ王子のキーファグランね。疑ってごめんなさい。いいさ、ありがとな。
[01:31:25.159] 追いになられたんですか?
[01:31:29.840] 仕返せって言ってごめんね。
[01:31:34.119] とりあえず
[01:31:34.960] わあ、おか、
[01:31:36.600] なんかお、おっさんになったな。なんか
[01:31:39.440] 回復しとけ。
[01:31:40.239] 立ち姿で分かるよな。なんかおっさんの子供じゃない。立ち姿でもうおっさんってわかるな。
[01:31:52.080] なんだ?でもくれんの?何?
[01:31:55.840] よし、行くぞ。
[01:31:57.000] 何したの?今
[01:32:00.360] 子供に説教されるのってなかなかないよな、
[01:32:03.480] あれ。あ、まだ完全に仲間になってない。え?あ、え、何?あ、
[01:32:14.280] やっぱりな。
[01:32:15.960] 炎を消したのは君たちか。勇敢なる子供たちよ。
[01:32:25.760] それに一緒にいるのは血の流れ物。なるほど。そういうことか。君たちは今から間違いなく俺の敵だ。
[01:32:39.560] 面白い。いい街。
[01:32:42.199] 間違いなく
[01:32:43.320] 夢みたいだ。もう一度お前と一緒に戦えるなんてな。
[01:32:48.760] ちょっとちょ、ちょっと熱いこと言うじゃん。
[01:32:52.320] 俺さ、こんなおっさんになっちまったけど。
[01:32:56.159] おさん、
[01:32:59.280] お前と話したいことがいっぱいあるんだ。
[01:33:01.920] え、目なんか良くない?うん。いや、うん。俺もあるよ、いっぱい。
[01:33:11.400] いい。このシーンいいじゃん。
[01:33:14.239] だからこいつらを倒すぞ。
[01:33:17.119] いいじゃない、このシーン。いいよ。
[01:33:18.960] いい、
[01:33:19.679] いいね。なんかよ、いい、いい、いい。うん。ハの気持ちがすごくよくかかった。
[01:33:25.560] いいじゃない。
[01:33:27.760] いいシーンだけど。あの、お前
[01:33:29.199] 君が出しゃばるなって言ったら怒られる。
[01:33:31.320] お。いや、今言ったら怒るよ。俺も怒るし。ハ怒るよ。多分。
[01:33:36.159] もう下はきっとボとしか思わなかった。
[01:33:39.639] このよう名残りをむそうだろうな。
[01:33:43.400] 魔王様にや。
[01:33:44.400] まだツルツるだけどな。俺たちは
[01:33:47.040] その命を持っていつも
[01:33:50.080] それは冒険してた頃から暴だろ。笑。
[01:33:54.560] いや、それはわかんねえだろ。そうなの?冒険してた頃から暴なの?キーは。あ、そうなん。
[01:34:02.880] 笑笑。ツルツルじゃねえの?行こうぜ。
[01:34:11.360] 78とかじゃないっけ?
[01:34:13.480] 178ね。178
[01:34:16.400] じゃまだ暴じゃないやろ。え、
[01:34:19.560] 10?あ、暴ボ暴か。
[01:34:22.080] あ、ボか。
[01:34:23.320] さすがに生ハえ揃ってるだろ。
[01:34:25.080] ハ揃ってる。え、茶まゲー、チまゲーの毛が薄いだけか。
[01:34:35.080] チャゲーの毛が薄いだけか。
[01:34:39.119] 178って高校生やんな。
[01:34:41.679] ペン
[01:34:43.159] じゃ、ペン、
[01:34:47.800] その上いる。ごめん。あんまりがちょっとごめんな。あの普通のこなんかわかんなくなっちゃった。わかんなくなっちゃった。お任せ。
[01:35:01.280] チまゲさ、チまゲあの全身頭もそうなんだけどかあの毛が薄いんだよね。毛が薄くて
[01:35:15.239] あの脇毛とかも全然生えてないの俺。脇毛全然生ないんだよね。あ、ちょっと生るよ。脇毛しかり。脇毛しかりやね。あれしかり。
[01:35:27.800] 棒のくせに。
[01:35:29.040] あ。
[01:35:29.320] も腕毛と腕毛とス毛はね、めっちゃ生えてんのよ。腕毛とス毛はめっちゃ生えてる。髭も全然濃くない。腕毛はめっちゃ生えてるけど。
[01:35:44.520] ガお
[01:35:45.480] ガお。
[01:35:53.400] 小無双かな?投げかな?
[01:35:58.320] 強い。
[01:36:06.159] 腕毛の印象があるのでタイ毛濃いと思われがちですが実はチマゲーム怪我です。女の子のリスナーがするコメントじゃないな。それからしたい。
[01:36:25.440] 美味しい野菜の見分け方みたいな。
[01:36:32.679] 玉ゲウ更ねえと思って見たことないですからね。別に
[01:36:44.880] あったら大変なことです。灼熱いんです。
[01:36:50.080] ある言われたらそれはそれで困る。
[01:36:52.800] 見た方がいい。
[01:36:54.679] 見た方がいいの?名誉のために行っておきますが
[01:36:58.880] 見た方がいいか。
[01:37:03.199] さすがには
[01:37:10.480] こりゃ
[01:37:12.280] なんで?ああ、あれが入っちゃってんのか。
[01:37:15.040] にまけこんばんは。
[01:37:16.600] お見てこんばんは。
[01:37:21.199] 今週絶対にクリアするという強い意思の元をいます。
[01:37:28.480] ねえ、当たんないよ。攻撃が一にタースライダーてもらえばいいかな。
[01:37:37.199] キーパーキーバーいよ。毛
[01:37:41.800] の話
[01:37:44.239] わの話どう?
[01:37:47.480] シャワーゲームは毛が薄い。
[01:37:53.040] この極部の極部の毛も全然生えてない。全然生えて全然生えてないわ。嘘だけどりですか?
[01:38:09.599] 全然当たんねえよ。これ光職場になるけが濃くなる。
[01:38:18.840] 強キーバギガスラッシュ
[01:38:21.679] 邪魔のハ薄くあってほしい。
[01:38:25.119] 邪魔のケア薄くってほしい。
[01:38:26.360] ギガスラ
[01:38:28.080] ギガスラ使えますやん。
[01:38:32.800] やばい。マリベル死ぬ。
[01:38:39.520] 足の指毛怪毛怪が濃いほどち代謝。
[01:38:43.239] へえ。
[01:38:44.440] 足足の指のめっちゃ薄いわ。足の指の剣めっちゃ
[01:38:52.840] 考えると髭も濃くないよな。
[01:38:55.040] 髭全然濃くないね。髭全然濃くない。
[01:39:04.360] 当てろ。
[01:39:05.239] ねえ、全然当たんない。
[01:39:10.239] マヌーサーをさ、直す方法ってないの?ガスラッシュ強なったなあ。強なったなあ。何か聞くんだろう。全部いまいなんだよな。草。
[01:39:27.480] 全部いまいちなんだ。
[01:39:30.199] マヌーハ
[01:39:35.760] キーパーが強くなったのはシュのおかげ。
[01:39:39.840] ま、俺でもただ上げてないけど。り、
[01:39:47.280] 帰ってきたね。
[01:39:49.199] 種がになってうまいこと言う。うまいこと言うじゃん。
[01:39:55.360] うまいこと言うね。いいよ。悪くないよ。たや。
[01:40:02.199] 全然当たらん。攻撃がほんまやめて。
[01:40:08.560] か大回転ない。
[01:40:13.960] あ、マヌハないんだ。
[01:40:23.840] もう全になったらこれ解除されるの?つになったら解除されんの?うわ、最悪や。
[01:40:33.639] キーパー以外何もしてない。
[01:40:35.599] オープニングのアイスキーパーだったか。
[01:40:41.320] いやあ。
[01:40:45.440] はあ。
[01:40:47.560] あいつキーファやったで。あの待ってて。
[01:40:52.000] は
[01:40:54.080] やっと1匹死んだ。
[01:40:56.119] 灼熱いまいなんですよね、これ。う、切り戦
[01:41:09.400] まあでもまあでもまあでもまあまあね、呪いやだよ。
[01:41:20.119] 強い。
[01:41:24.000] いや、くそはや
[01:41:30.920] 頼む。もうれ。
[01:41:34.639] おは
[01:41:37.960] やっとマヌさけだ。
[01:41:39.320] おりゃ。
[01:41:40.719] いいね。いいね。よしよしよしよし。
[01:41:44.440] やべ。
[01:41:46.440] あくマヌーサ長すぎるって。
[01:42:00.440] 大丈夫か?
[01:42:00.960] あ、やった。
[01:42:09.040] おちゃ。
[01:42:12.080] お兄ちゃん。お兄ちゃん飲んだ。お兄ちゃん。みんなお兄ちゃ飲んだ。
[01:42:16.239] もう発売されてるんだ。
[01:42:24.320] よしよし。いや、強。
[01:42:25.800] もうあるんかな?
[01:42:26.719] いや、わかんない。まだないんかな?
[01:42:31.320] 強かった。
[01:42:40.040] 魔王様、どうかこの罪人ども度もおさきください。日か必ず。
[01:42:49.040] 421発売らしい。21日だって。
[01:42:52.520] 全然まだ楽しみだね。
[01:43:00.239] それにしても
[01:43:00.840] 俺未だに味噌も食ってねけど。
[01:43:02.400] 本当に強くなったな。
[01:43:04.760] あの頃とは
[01:43:05.480] 未だに味噌食べてないんだけど。
[01:43:09.080] お前も別人だよ。
[01:43:10.159] 人いるのかな?
[01:43:11.560] どうのじゃん?
[01:43:13.679] あんたがいなくなってからこっちは散々苦労してんのよ。
[01:43:16.920] 言ったり言ったれほんまやで。
[01:43:18.880] お茶の教えてみ噌と。
[01:43:22.920] あ、じゃ配信でやるか。そしたら
[01:43:26.119] お兄ちゃんとお兄ちゃとみ噌キとみ噌キ食う配信。
[01:43:34.080] 俺1
[01:43:34.360] 人だったらアイロスには勝てなかった。お前らみんな俺を信じてくれてありがとな。味噌辛いやつはおいしくな場所とは
[01:43:47.800] あから味噌も早くおさばしたいところだがちょっと気がかりなことがある。兵士たちの正体を知っちまったラグラーズの人たちのことだ。
[01:43:59.239] 俺が暴れが戦ってくれたけど
[01:44:01.520] 怖い思いをさせちまったしな。
[01:44:03.199] 何もできてなかった。一
[01:44:04.960] 度ラグラーズ場に戻らせてくれ。
[01:44:07.639] この俺が暴れたせて怖い思いをさせた。どんだけ暴れてん。お前どんだけやったん?
[01:44:16.080] 1つの街を恐怖に落としめるぐらい
[01:44:23.320] ギガスられんだ。こっぱ
[01:44:25.080] そっか。あ、でもそっか。そんくらいできんのか。
[01:44:27.040] こいつはもうはい、どうか顔を開けてください。あれは全て魔物どもの裂策略にか招の
[01:44:35.480] 私もゆバールの民とはあなた方を住めることは決りません。
[01:44:41.040] あ、これまだ宮野のままなんだ。すご、すご。声使い分けてんだ。
[01:44:48.119] 先ほど我らの、え、幼きラグラズの鳴き骸
[01:44:50.719] が、ええ、
[01:44:53.560] 幼きラグラーズ王の鳴き骸が井戸の底から
[01:45:00.360] ええ、
[01:45:02.599] えぐない?これ子供ってこと?最悪やん。
[01:45:06.000] ほぐらいやん、これ。このぐらい水の底
[01:45:08.840] からじゃん。怖い。あの、俺あの映画の
[01:45:12.920] せいでエレベーター怖くて乗れなくなった
[01:45:15.679] からな。
[01:45:16.320] これだからドラクエクエストすがドラクエ
[01:45:19.840] 団地とかのさ、あのなんかフェルト記事みたくなってあの
[01:45:25.480] 鏡が1
[01:45:26.040] 個だけついてる。あれクソ怖いからな。
[01:45:30.159] あれ怖いで。
[01:45:32.360] ああ。はいはい。
[01:45:33.880] あのエレベーター一怖い。
[01:45:35.400] 最後くそ怖かった。
[01:45:38.040] 最後どんな最後怖くないんだっけ?いや、この暗ぐらい水の底からはね、あれね、めちゃくちゃ怖いよね。あのジャパニーズの怖さよ、あれ。貞田小城郎によりあのなんかなん、あの、あの森ゆが作ったあの画像な、何なの?あの、よくわかんないやつ。鬼家の画像も作ってし、あいつ
[01:46:01.320] 途中までほんまくそ怖い。
[01:46:02.880] そう。めっちゃ怖いよね、あれ。めっちゃ怖いな。お兄ちゃん。
[01:46:06.119] 俺のおにちゃのやつね、
[01:46:09.119] なんか作ってたな。ちゃまっちゃ。あいつ
[01:46:12.719] でもすげえよな。あのクソゲ細かいんだ
[01:46:14.960] けど発売日が6月11日俺の誕生日でさ
[01:46:20.960] ね。よくま、あいつは確かにチマゲーム
[01:46:24.599] マニアだよ。よく全部なと思うもん。
[01:46:28.480] さすがや
[01:46:29.239] あいつさすがだよな。愛が重い。
[01:46:33.360] ちゃまに、
[01:46:34.480] ちゃまに、ちゃまに、チまだな、あいつ。チまだね。
[01:46:45.920] チマニー、
[01:46:47.239] チャマニーして。そう、あいつ。グループ来た。
[01:46:51.280] あいつすげえよ。
[01:46:59.719] ラグラージの人々はレたちを温かく迎えで
[01:47:02.639] 限られた資源で精一杯のモテなしをして
[01:47:04.599] くれた。
[01:47:06.520] そしてよかけた
[01:47:18.719] ねえ
[01:47:19.159] 便利BGM
[01:47:21.920] もう異変はなさそうね。アイラメルビンの
[01:47:24.000] ことも心配だし。
[01:47:25.679] え、どうすんの?一緒に来んのか?
[01:47:28.000] お前や。
[01:47:33.320] え、お前一緒に来るか?いや、こいつ一緒に来てくれたらめっちゃいいな。しかもあの、泡よくばずっとこのなんか
[01:47:49.480] NPC
[01:47:50.080] 扱いで行ってほしい。そしたらこいつ無敵じゃん。死なないし。
[01:47:54.480] MP
[01:47:54.800] も尽きないし、アイテムもなんか無限に使ってくれるし。
[01:47:57.840] ままキーファ連れてっていいでしょう
[01:47:59.800] ねえ。キーファ勝っていいでしょ。ちゃんと世話するから。ちゃんとお散歩連れていくから。キーファのちゃんとお散歩連れていくから。
[01:48:12.320] だめ。うちはかねない。ちょっとい
[01:48:14.960] だめ。元の場所に戻すって。あそこにくりつけることになるぞ、また。
[01:48:22.920] え、何?お前来ないの?
[01:48:26.360] 今お前たちの時代では
[01:48:29.800] え、
[01:48:30.599] 何が起きている?
[01:48:31.520] 来ないの?
[01:48:32.599] 何の異変もなしに旅の扉が俺の時代につがるなんて。
[01:48:37.080] ま、確かにな。
[01:48:38.280] 絶対にありえない。
[01:48:39.159] 確かにな。
[01:48:40.719] そうだろう。
[01:48:45.800] 11
[01:48:46.400] 万4510。
[01:48:47.880] 現代では魔王が復活し、間もなく、ま、最後の戦いにつむとことになりそうだと伝えた。いいよ、来いよ。いいよ来いよ。あの日から
[01:48:57.639] 20年ちょっとずっと
[01:49:03.400] 20
[01:49:03.800] 年とちょっと中に引っかかってたことが
[01:49:06.080] てことはもう40、37
[01:49:08.599] 歳とか8歳ってこと。おさんや。
[01:49:11.880] あ、うるせえ。行こうだったな、
[01:49:16.199] それは。
[01:49:19.400] 自分で始めた冒険を中途半端に投げ出しちまったことだな。ハイパーザンゲタイム来たね。
[01:49:28.080] 20
[01:49:28.440] 年越しのハイパーザンゲタイム来たな。世界に危機が迫ってると聞いて
[01:49:36.320] ええのせずに見てることなんてできない。
[01:49:40.239] 俺も一緒に魔王と戦わせてくれないか?
[01:49:44.440] え、でもさ、アイラ、あ、ライラとかこの時代にいるんじゃないの?それはいいの?
[01:49:51.000] 今度の戦いは
[01:49:52.639] 今までとは違うわ。
[01:49:53.920] そうだな。
[01:49:55.000] あんたにもしものことがあったらユバールのみんなはどうなるの?
[01:49:59.159] そうそうそうそう。やっぱマリベルはすごいね。俺たちが思ってることをすぐ言葉にしてくれる。
[01:50:08.280] そういえば言ってなかったな。
[01:50:12.000] 今気づいたけどもしかして発売
[01:50:15.080] 2000年経ってる。
[01:50:18.239] そうだね。
[01:50:19.239] 子供はあの時っていうのはそういうことかなて俺も思った。
[01:50:24.560] え、2
[01:50:25.040] 人と娘。へえ。子供たちももうお前らとそんなに変わらない年頃でな。
[01:50:35.920] 強いユバールの戦士に育ってくれた。
[01:50:40.199] あれ結局さ、アイラがさ、アイラがこいつの子孫だっていうのはこたちは知ってんだっけ?この主人公たちは感づいてないんだっけ?まだなんとなくかづいてる感じ。
[01:50:57.480] 皆を逃すために
[01:50:58.679] ガボはあれやてあれ女なら霊
[01:51:04.239] 守り手の仕事を引き継いだ
[01:51:07.280] 新人
[01:51:08.000] なら
[01:51:08.440] 新人
[01:51:09.639] 一族を守ってくれ
[01:51:10.679] 怒り新人ですねってやつねえみんなを逃すために音になってはいはいはい子供たちにレモリの仕事を引き継いたあいつええそっちも手放
[01:51:25.159] すー、いいんかい?それは。それで、それは、それでいいんかい?自分の選択を後悔したことはない。時間は戻せない。
[01:51:40.199] 今度こっちタイム。
[01:51:41.480] それも分かっている。
[01:51:42.800] 余タイムなんだ、これ。
[01:51:44.679] だけど、またお前らに会えた。
[01:51:48.199] もうだからこれだからさ、あれからもう
[01:51:51.040] 20年も経っちまったかって言ったけどさ
[01:51:52.920] 、やっぱだからそのあれだな、ドラクエ俺
[01:51:56.040] 原作やってないけど原作やってた頃からし
[01:51:58.520] たらこのゲームの中の時代のこと言ってる
[01:52:00.440] ようでなんかその原作の時の頃の話をし
[01:52:04.599] てるような感じがしちゃうよね。
[01:52:12.280] 頼む。みんな
[01:52:15.520] もう一度一緒にな。
[01:52:16.960] 息だよね、これね。息だよね。
[01:52:21.320] 行きたい。ドン。クソお世話になりました。
[01:52:24.040] ありがとう。改めてよろしくな。
[01:52:26.679] クソお世話になりました。
[01:52:31.719] 枕がでかすぎる。
[01:52:34.719] ロビンとさじ。
[01:52:36.480] ロビンとさじ。あ、ロビンとさじね。
[01:52:39.239] マジで仲間なん?
[01:52:40.480] あ、マジ?マジで仲間だ。マジで仲間になっちゃお。なんかおなんかあのなんかすっと流れて受け入れちゃったけど仲間になるんや。
[01:52:49.079] きちゃー。
[01:52:55.000] はあ。
[01:52:56.159] それじゃあ行こうか。もう
[01:52:58.480] 1度冒険の旅へ。40
[01:53:00.239] 前のお案加入。
[01:53:02.159] 大丈夫。50
[01:53:02.840] 過ぎのじがいるからうちのうちのパーティーにはえ、でもそあねアイラとさ
[01:53:10.119] アイラと海しちゃう
[01:53:11.400] みたいに弱かったら嫌だな。ちょ
[01:53:14.199] え、こいつなんか
[01:53:15.400] お帰りなさいみんな。
[01:53:18.360] あみえ
[01:53:20.320] メルビン50とかいうレベルなの?
[01:53:22.599] ほら
[01:53:23.079] え
[01:53:24.079] メルビン50とかじゃこれも200歳とか
[01:53:26.280] は誰だったかしら。
[01:53:30.239] あら、これ、これ、これ行き、行きだね。えっと、そうね、私たちの幼馴染みってところよ。
[01:53:43.040] それは浮なんじゃない?
[01:53:46.599] なるほど。アジ殿の友が仲間に加わるとなれば心強い。わしはメルビンでござ。
[01:53:54.800] ビンビンメルビン
[01:53:56.079] アイラよ。
[01:53:57.119] それでいいんだ。
[01:53:58.840] お、あ、なんか感じとるものがあるらしい。
[01:54:03.040] 失礼するが。
[01:54:03.760] 最後離れた幼馴染み。
[01:54:05.880] あんたもしかして
[01:54:07.040] 確かに幼馴染みよって言っても納得できないだろ。なんかすんなり受け入れてくれたけどさ、幼馴染みよって。幼馴染み年が年が離れすぎてんだろ。
[01:54:19.880] そうだけれど。
[01:54:21.800] それが何か?
[01:54:23.800] いや、どうやら
[01:54:28.360] 近所のおっさん、
[01:54:29.079] 俺の選択は無駄じゃなかったみたいだ。
[01:54:31.079] 幼馴染みって言うだ。近所のおっさんのこと
[01:54:34.440] 公園で見つけたおっさん友達に感ある。
[01:54:38.159] 俺はキーファグラム。元グランエスタードのやただの死がない旅の剣士だ。よろしく。アイラメルビン。そうそう。
[01:54:51.119] 言い忘れてたんだが。
[01:54:52.360] は、
[01:54:53.239] 俺はここから別行動だ。
[01:54:54.760] いやはいや、さっき仲間になりましたやん。え、さっき仲間になった
[01:55:00.159] BGM
[01:55:00.679] しましたやん。え、テレテレテルなったやん。え、あれ?あれなったらもうダめやで。
[01:55:14.719] 一緒にあちこち旅をしたいけど、俺はもうこの時代を生きる人間じゃない。
[01:55:21.199] は、
[01:55:22.840] 未来のことはあまり知らない方がいい。
[01:55:25.560] なんでついてきて?
[01:55:26.840] そういうことだから俺は魔王のいるところで待ってるぜ。それじゃまた後でな。
[01:55:34.599] え、なんだけでね。
[01:55:36.440] なんやねん。じゃあ、あれ、え、
[01:55:40.840] ちょっとあんた飛空席もなしにダークパレスまでどうやって行くってのよ。
[01:55:46.520] ダークパレス?
[01:55:48.599] 全くいい年して。わがまま王子は顕在のようね。
[01:55:52.760] いや、ほんまわがままやな。離れてったり戻ってったり離れてったり。
[01:55:57.679] ダークパレスってなんかすんなり声なんかすんなり出てきたけどそんなん聞いてなかったけどな。
[01:56:03.440] キーファさんってあなたたちの幼馴染みにしては随分と年上なのね。
[01:56:08.440] 気づいた。そうなんだよ。
[01:56:11.119] それにどこか懐かしい感じがする。ついさっき会ったばかりなのにこんなこと言って変よね。私
[01:56:23.079] 鋭い。
[01:56:23.760] あ、やっぱ
[01:56:24.599] これはキーファの言う通り。一緒に旅しなくて正解かもね。
[01:56:28.840] あれなんだ。やっぱりそのそこら辺は分かってんのね。
[01:56:34.840] いいえ正常です。
[01:56:36.440] なるほどね。空席で上空からダークパレスに向かいオルゴデミーラを倒そう。え、もうオルゴデミーラ倒そうになっちゃったんだけど。え、終わるんかこれ?
[01:56:53.960] え、でもさ、待って。なんかさ、なんかさ、ちょ待って。
[01:56:58.400] リるな。
[01:56:59.079] え、ちょっと待って。
[01:57:01.400] は強
[01:57:06.079] 敵強くね終わっちまう
[01:57:09.960] ちゃ待ってなんかさ俺
[01:57:13.040] 石板石板余ってんねんけど石板
[01:57:18.119] 石板余ってない俺確か
[01:57:26.119] やっ
[01:57:27.719] え、
[01:57:32.880] 石板余ってるし。
[01:57:35.320] バ
[01:57:35.880] え、なんか思っねえ。こいつど勝てえな。なんだよこいつ。
[01:57:44.560] やったわね。
[01:57:47.560] ちょっと待ってね。ちょ、ちょっと待ってな。ちょっと待ってな。俺確かさ、石板なんか余ってたよ。
[01:57:56.320] ほら、なんか余ってるよ。
[01:57:58.159] 3枚。
[01:57:58.880] ちょっと待って。3
[01:58:00.079] 枚も余ってるけど。これ、これ何?
[01:58:03.040] まずい。
[01:58:06.960] 何これ?どこで使うんですか?これ
[01:58:16.320] 鍵もないし。
[01:58:18.520] 余ってるやつはどこまでできてるの?
[01:58:21.400] 確かに。
[01:58:22.520] 確かにさ、なんでラスボス前なのにまださ、ラスボス前なのにまだなんかあの開けらんない宝箱が世界中にあるんだけど。開けらんねえ宝箱が世界中にある。
[01:58:35.960] 笑笑
[01:58:38.040] どうなってんだこれか。うわ、しかも揃われし。えー、ねえ、これどんだけガバタンなんだよ。全然揃ってねえんだけど。
[01:58:52.199] ガっバガバ。
[01:58:53.280] 何これ?全然揃ってないじゃん。全然揃ってないやん。ひどいね。
[01:59:12.199] ちゃまだダリえん石板揃えるまで終われ。まじ。
[01:59:16.360] ええ、
[01:59:17.560] 君いい探索下手やで。
[01:59:19.400] え、ちょっと待って。これさ、
[01:59:24.280] ガモ。
[01:59:27.960] いや、これさ、いや、これどこにあるとか全く検討つかないんだけど。バう。
[01:59:43.520] おお。
[01:59:46.639] 過去のダーマ神殿現代の大神殿
[01:59:51.119] 過去の現代のマールでドラゴンあくな、
[01:59:55.159] 今現代
[01:59:57.000] のマールデドラゴンの中にはある
[01:59:58.520] るってめっちゃ
[02:00:00.400] 最近なんだけどな。行ったはずなんだけど
[02:00:02.000] な。
[02:00:05.159] ここまでお前してくれるのね。
[02:00:09.960] 探んだ。
[02:00:26.079] まあ、ラスボス行っちゃってもいいんだけどさ。
[02:00:30.400] でもさ、あれだよな。
[02:00:32.560] 最後の鍵となんかあ、
[02:00:44.079] 神曲。
[02:00:46.599] あららら。これだ。ここだ。マールデドラゴン地下
[02:00:52.159] 1回。どっから地下行くねん、これ。
[02:01:00.199] はい。
[02:01:02.079] うわ、待って。うわあ、俺全然この辺や。
[02:01:07.520] うわ、めっちゃ強いやん。めっちゃ強い
[02:01:10.880] ですやん。ああ、どうしよっかな。レベル
[02:01:13.840] 上げとかもしたいな。
[02:01:22.840] どこ、どうやってこれ地下行くの?
[02:01:30.079] ここか。いやあ
[02:01:50.000] 、開かねえ。
[02:01:58.520] うわあ、普通に落ちてる。
[02:02:06.000] こんなん気づかんて。どうなってんの?ちょっとガバすぎるね。
[02:02:23.560] 実況してると見落としちゃうよね。
[02:02:28.440] ま、別に俺実況実況っていうほど実況してないけどね。
[02:02:33.440] にゃん。
[02:02:36.440] 実況っていうほど実況してないけどね。バカバカバパカパカ。あの現代の大神殿にもるってさ。
[02:02:54.480] 大神殿ってどこだ?
[02:02:58.400] デ神神殿どこ?神殿
[02:03:02.360] 大神殿ってどこ?
[02:03:05.199] あった?
[02:03:12.040] 何だっけ?ここ大神殿って何したとこだっ
[02:03:14.360] け?
[02:03:19.280] だってさ、まずさ、だってさ、こんな
[02:03:22.840] ダンジョンで
[02:03:24.400] ダンジョンでもんでもないとこにさ、はてなはてなはてながあるんだよ。行ってないとこがあんだ。まだこの大神殿のこの行ってないとこが今日そう悟空孫悟空から
[02:03:41.560] ほんまにひどいと思います。ひどいね。
[02:03:51.119] 何したとこだっけ?大神殿って何なんだっ
[02:03:53.320] け?
[02:03:58.880] でもでもさなくね?行ける場所。
[02:04:07.800] え、これ何?どうやって行くのよ、これ?
[02:04:10.079] ここどうやって行くんだよ
[02:04:14.760] 。
[02:04:15.000] 真ん中の階段行けなくね?行けない。あ、ここか。
[02:04:34.360] 一生気がつかなそう。
[02:04:36.320] ここあれ?
[02:04:40.559] え、ここじゃないの?
[02:04:46.119] え?
[02:04:55.040] え、わかんないよ。これ何?
[02:05:00.679] あ、あ、何これ?
[02:05:19.599] ちょっとわかんないんですけど。
